1.1227692955766788, 1.0155736154404242e-33
1.2147255788553433, 6.588581861506869e-34
1.274281941612173, 4.208826990208906e-34
1.3364810167811148, 2.860064575760415e-34
1.380149490567318, 1.9737948588157726e-34
1.4705166079945975, 1.2224984640507844e-34
1.6164012009880324, 7.008701824056906e-35
1.7494215185653896, 4.0807337044121803e-35
1.863387335564018, 2.773020116591095e-35
2.0470791436775784, 1.88437695865931e-35
2.145552371614768, 1.5654199796841357e-35
2.2143930935202945, 1.2805087496773378e-35
2.2855611124591624, 1.0313897683787349e-35
2.4705726067210367, 8.701563933188978e-36
2.5498417049806577, 7.11785265100137e-36
2.7563891085738006, 5.9130572049940655e-36
2.889132987554504, 4.83686268643723e-36
3.22136679940198, 3.956538865832309e-36
3.5912468595613882, 3.390012833314541e-36
4.004012117122361, 2.816206065495399e-36
4.675571385974687, 2.412961183253617e-36
5.7179541004125225, 2.165561240631772e-36
6.884781870533269, 2.0045339809052562e-36
8.287567867152214, 2.0045339809052562e-36
9.977726037233827, 1.9137235207582662e-36
12.00634551925753, 2.1323527981697635e-36
16.097927432633952, 2.3759589128427942e-36
19.674589505684633, 2.566823301574726e-36
23.67104208661978, 2.995781034986458e-36
28.482238469849076, 3.390012833314541e-36
36.450956753376154, 4.018156480603808e-36
48.85515657002433, 4.988690685844159e-36
59.6881988039788, 6.005144883981774e-36
71.80879675619643, 7.11785265100137e-36
86.39514688295432, 8.307361074919403e-36
108.854199187042, 1.0313897683787349e-35
139.27314840708462, 1.320703622736631e-35
172.8141853120318, 1.5654199796841357e-35
217.7385007029116, 1.9435271149298502e-35
278.59925827913855, 2.45053971279428e-35
367.60375404458733, 3.236436676347389e-35
456.0388551750928, 4.0807337044121803e-35
574.6192991417968, 4.988690685844158e-35
691.1969605772241, 6.193644990970606e-35
844.5491454170563, 7.228703350949551e-35
970.0181820701822, 8.568127214899499e-35
